76	5323664
185	10545045
1811	12205
1925	10809257
4105	4054456
3120	1537690
2968	349002
1836	9243769
3333	10538793
887	2006192
2418	829115
4232	4204865
1008	1431822
2500	3661635
3812	1587278
96	6187104
4884	226286
1106	499572
168	1653380
1098	3488217
3188	9097096
482	6095364
2915	1147026
638	2135157
1518	3879048
3288	12122823
3377	1224580
3746	3692890
1276	1844547
4250	1765363
68	8939099
359	11886726
2478	10512854
3559	1583331
118	6160625
3169	12125538
3855	10525510
232	1658869
1340	2200011
3602	6501459
1270	5632014
908	10545577
1728	8931955
4985	1090241
283	11707572
433	1610078
2265	1768139
3423	1547084
783	3331326
2309	1684361
3644	5744514
2263	6122926
4854	4180481
3649	7402437
761	1759680
3595	10522818
960	6120035
3875	11544717
4466	11633342
3133	9392759
1283	6057216
674	842253
408	11502433
4226	6172448
3356	221740
459	39868
1294	349198
3677	1108153
766	9213192
1108	3496023
435	6535531
2654	1273691
3641	1610225
3517	3617139
4246	1454936
4150	10543757
4464	7414972
785	3841376
2467	675189
1190	10533555
4366	11659302
4242	6156301
3464	1807428
3220	906173
1979	3984969
152	6176237
3928	10536137
2453	1759871
3207	1599948
2843	4192995
3385	1248509
825	10542370
881	2172733
695	1533849
669	5632835
4219	213570
3651	6161830
2762	9452155
4770	10515464
1144	6627513
2104	11335008
103	529383
1437	885949
4476	9043011
2132	3382919
381	10530041
3747	1139224
657	1769262
3090	10513475
4077	1380538
4788	6734514
4211	10522879
4351	6176269
20	3783637
3298	5411644
3122	5937941
1173	1392008
441	7637980
2721	7856914
675	1344485
2667	854478
1554	10534182
3446	7413879
3893	888734
2078	571861
3300	7412053
1247	11117198
66	11568664
1467	119037
906	11204124
4051	9297231
2323	3614469
1935	1769234
1743	3918956
656	11402327
1099	6167389
630	1262034
1645	3678184
2303	6095513
1747	460255
818	3701149
2358	1132740
4249	6171625
2595	984488
2124	913946
3544	7634049
2606	974668
4187	5925704
2116	6172793
2887	9142404
2119	281532
4556	3566852
146	79648
1991	6464841
1381	517631
3138	6526742
3798	1662849
4256	6166722
3566	3480623
227	925191
1915	3731894
1567	881091
1558	7404766
1391	1431749
2569	10533292
2063	7626649
864	803499
4926	9196667
3379	1200582
3317	6182418
2342	1702233
1506	2135152
1397	1089714
4871	4221112
2860	2713021
4156	1689622
4119	7408954
4104	3551835
1082	11193477
315	3688744
63	1738114
4771	10543667
1186	11324772
166	3634911
4916	4201894
2047	10541656
4181	3573063
3096	6057216
1945	7395984
2258	6550832
371	6168882
872	2176371
2856	2022571
859	6169495
4007	1587410
3144	433150
2347	16051
2554	956525
4442	655749
3504	7820897
2581	312499
2068	10541702
2395	3938246
3795	10524122
4467	9446410
2851	2143474
2031	6461826
2584	930276
1624	3496023
1259	10535324
404	11240755
1235	11453534
4980	3653744
1946	6182437
4155	1629528
2053	1552514
1797	11746351
3664	154184
1792	9181352
1971	1347952
2505	12043143
3994	6206897
1484	3523910
239	419656
4902	4148781
1434	1148018
1191	519445
4745	1532068
454	366847
125	7843045
685	875075
4102	3543707
3804	10540871
4615	773
686	3554524
2316	615098
4041	4196860
3224	1197163
986	1047271
3571	577123
2222	9173728
3084	910588
1471	84368
4848	9187321
3963	10521585
2592	163138
61	273505
4067	9197573
3642	1063999
4112	3449331
1662	3623773
2651	829089
1867	769480
3829	11096900
3203	1516268
1116	11105620
1211	9242133
705	243132
2547	6809490
2806	6931676
1393	1161339
1033	6521511
201	2720417
731	5618916
2740	1730076
4899	1266204
165	3608409
3518	1494770
1262	7786255
2751	148831
22	4066678
494	2153676
1798	6053745
2023	6465088
2431	1775193
4618	4221181
4616	1139183
4409	11227214
2648	372567
4159	6210771
2867	945416
1435	1767439
3780	8914465
1507	438905
856	10551159
3933	1899318
3020	6179145
594	11077659
878	891945
2293	10533070
1724	6137480
4634	10521382
3019	11531
3025	6157893
3493	1207176
625	1465992
4759	1224404
2241	1974834
2766	569881
918	11469477
4053	6207800
3867	5898466
2083	10507786
4344	1506340
1628	3567537
3002	11181825
3640	10510724
1714	1083023
1825	5924024
4333	5626621
1692	11932449
2855	425938
264	7414152
4564	6049193
963	6462520
2468	7412915
1167	11322967
2058	593041
1508	533643
842	3811297
928	324733
1916	356534
1864	627222
875	11716714
1050	9069301
4260	11301453
2833	7849969
1719	9008392
3279	3278972
1940	6171974
4628	3568469
203	675102
1248	11355991
4516	3528147
3340	3642433
1813	3803143
3073	11140589
1399	3863441
206	11645465
1086	1738156
4455	719610
4900	1127134
4883	644130
1052	11691487
652	1156404
463	11728473
72	3481346
1677	1150581
1476	1929553
1301	4155115
2072	1840637
1876	3499010
7	1758477
2686	9248202
3939	993479
1809	6185389
1416	883557
1135	3931157
2907	4190264
3996	9051592
4020	1788347
3752	1543675
1938	10523954
957	6114501
80	6166404
1438	909811
3354	1062269
3089	10517131
1412	7395951
1859	4220640
1970	5610184
3228	22634
1649	2782122
690	108952
4029	563761
35	366586
1139	1986732
60	6125588
4696	9014869
889	1478418
4166	5583224
1550	11293498
3125	1010858
3193	3938742
904	3504822
2894	6127842
4879	317221
429	834097
1328	5403601
2384	2025860
265	9375652
2866	1841810
1042	9058577
4798	6168184
2291	10529740
951	6116060
2975	29459
3079	11981716
3484	10535694
221	1139305
4939	12124810
3396	1756586
1665	6931563
4936	3508544
338	3537565
1906	1974734
1681	3646377
1161	11202665
1013	6736398
324	2028878
528	1235601
4536	1890849
1789	362386
4658	12046400
4800	12046400
1801	9476180
4301	433206
3774	11722742
2107	6173987
29	1235845
4942	8948489
914	12031608
1089	12027375
4834	1165553
4458	9117508
2525	9229574
1631	6138344
3974	3821929
1341	6169464
386	6187280
3499	10529387
3049	11880982
4244	362379
4923	11211217
3887	6555416
3521	3475696
2876	4156266
1758	18801
813	1444645
1625	62520
4938	5862290
1059	9478739
4542	4300381
2069	10532921
1948	1774815
2394	11338628
4424	3827173
2562	3925914
4864	551495
2226	3779887
4783	3635752
2701	1107779
272	1025702
2893	6119673
1627	3382316
4853	3683112
1477	1847956
3257	180535
3185	10509524
3769	9528
176	3678929
4789	1231699
4376	9073544
439	6552176
182	479405
2438	12588777
2436	12032518
2802	6159338
970	3817341
1044	11703728
2880	6137701
3560	1830364
3765	9233950
694	9231166
1944	6336430
3850	6082782
2859	3224982
3474	58674
4750	1877961
790	174604
3927	6184064
2261	6487352
3465	769
1480	1939194
4859	6140709
1040	6127061
4058	3486858
4533	1111415
3027	6171132
452	370206
2765	11111433
2429	4120864
3759	9457346
3334	6207521
4296	14654
3052	4218078
1060	9295213
4050	9238355
4457	6432797
4741	6190572
3319	1492167
843	1903973
3127	489205
2942	374640
242	1412648
2575	12052726
3358	4126660
2321	3578957
4161	10547426
4896	1548290
1090	6155867
3041	3653258
4280	404369
333	2043442
1937	7404797
1018	169367
3744	359225
3278	229683
352	11204252
3968	1730491
512	11549995
1287	1494770
691	834203
214	3540793
357	915758
1414	4181715
3913	1548224
2430	4231428
2941	1765333
2879	4198682
2896	6128367
4851	3748749
1943	1116933
2829	7850236
4140	531210
2976	641097
1439	1738185
2679	9170119
3872	9498723
1061	208471
2	10536493
3670	1519639
1160	969586
2767	122862
2214	31542
4768	10509619
4248	6139639
2555	434208
3141	5452525
1891	1116505
4827	11143858
2752	3828083
3382	7638895
1094	6228898
1138	215456
2125	11331290
560	6660270
1076	4852
2424	5883802
2489	1563900
1174	1392016
2170	1318691
2989	1481136
1652	11511960
4645	11712822
4655	3562087
2234	6542050
2369	6736141
2383	333018
3827	5664403
2509	9051592
3450	8939190
2564	1094432
2832	1565341
2304	6112229
4867	9436116
4905	224247
2791	1783368
1764	3847623
1339	2187658
4706	3788470
2693	9430974
4465	6118588
4511	10535534
3082	11565640
2920	9174511
2013	6464886
4406	6052118
1781	11442698
907	6046717
2854	1423868
4813	1211875
4313	6598079
2974	1116433
3266	1376518
173	8289198
1729	8896908
935	11676514
1462	6464980
2494	616295
3180	5861225
1751	237214
361	509012
678	6075349
1469	993410
687	15226
4805	11733890
1740	12031644
4685	4334307
2495	12126408
4613	3940189
1635	353633
2650	822690
3211	383676
4794	6171097
3645	11298090
1358	1854878
2965	803517
4165	6206897
862	1771609
1316	10545843
3151	1409733
355	613456
3721	9114673
3526	11503146
3888	6541686
3045	11452563
663	765318
3980	6520506
732	6205101
2884	6163485
677	9254935
4537	11301590
2557	1002433
1963	1217980
2508	11744942
4736	1108133
3433	11595223
1942	1773268
2318	9174708
4393	11721817
109	6197246
3481	12257805
2002	6449618
852	1716661
664	6212935
3825	11578498
1284	6182629
3866	5691820
1335	6137701
1808	4265104
1478	1908897
598	2112403
4846	12439772
3987	6227736
1725	9190528
2149	6169865
794	1167072
1382	10512165
3946	709413
1685	10533676
3353	988779
356	7638773
273	11901849
2665	949970
4863	341562
4160	641252
1164	3683804
2521	9219753
1880	6179488
4474	429969
1730	257014
2672	3516335
3314	742718
3847	10542370
59	11119150
1309	1618091
4369	7414320
2485	1490618
2352	10606037
3637	4088147
2314	6141883
4473	10520369
3454	2206503
423	6123784
3480	12257566
4024	9313070
998	3700611
4146	361087
2223	5925862
3792	11203468
3491	7836992
1074	10520726
2563	2085212
2139	5699853
3218	6126959
934	3505174
4799	2166078
337	2088334
3068	1344533
1659	3633803
4815	2091268
3463	22516
4377	11164963
1814	12611993
822	6047490
1256	7418499
3923	6206897
39	6170170
799	1454037
2014	6453969
3960	10510747
1626	8758
2064	1108039
4141	629430
2545	3352683
4056	4150533
1293	36413
2863	3713145
224	1762766
3620	4093986
2492	1619836
584	4193932
2100	5583123
809	11239
3687	10530362
2772	7386179
1828	6177768
1883	1519479
2218	845511
1453	433330
